EventName,Username,SourceIPAddress,EventTime,EventID,CloudTrailEvent,Resources,UnauthorizedCall,FailedLoginAttempts,Hour,DayOfWeek,DayOfMonth,EventFrequency,UserEventFrequency,IPEventFrequency,LowerThreshold,UpperThreshold,UserThreshold,IPThreshold,UnusualHour,RollingMean,RollingStd,AnomalousEvent,RiskScore,RiskReasons,ComplianceReasons,ComplianceCheck
DeleteBucket,Alice,172.16.0.2,2025-02-23 12:11:13.828610,event-6,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-23T12:11:13.828610', 'eventSource': 's3.amazonaws.com', 'eventName': 'DeleteBucket', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {'bucketName': 'compliant-bucket-4'}, 'responseElements': {'status': 'failed', 'reason': 'Bucket contains data'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': None}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': None}",True,0,12,6,23,9,5,3,3.53053354888364,15.909466451116362,9.01514880382903,5.461029711010941,0,8.6,2.701851217221259,0,40.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Critical event detected: DeleteBucket (Scaling Factor: 1.00)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
AttachVolume,Charlie,172.16.0.2,2025-02-22 12:56:13.828610,event-28,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-22T12:56:13.828610', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'AttachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EBSVolumeId': 'vol-49534234'}}","{'UserName': 'Charlie', 'EBSVolumeId': 'vol-49534234'}",False,0,12,5,22,14,8,4,3.53053354888364,15.909466451116362,8.395857737209086,5.461029711010941,0,11.8,2.049390153191926,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
ListBuckets,Charlie,172.16.0.2,2025-02-23 09:12:13.828610,event-31,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-23T09:12:13.828610', 'eventSource': 's3.amazonaws.com', 'eventName': 'ListBuckets', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie'}}",{'UserName': 'Charlie'},False,0,9,6,23,6,3,1,3.53053354888364,15.909466451116362,8.395857737209086,5.461029711010941,0,9.8,4.604345773288537,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
ListBuckets,Alice,192.168.1.1,2025-02-22 23:41:13.828610,event-34,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-22T23:41:13.828610', 'eventSource': 's3.amazonaws.com', 'eventName': 'ListBuckets', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice'}}",{'UserName': 'Alice'},False,0,23,5,22,6,3,3,3.53053354888364,15.909466451116362,9.01514880382903,4.44397910771984,1,9.4,3.5777087639996648,0,30.8,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 23 (Previous logins: 0)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
DeleteBucket,Alice,172.16.0.2,2025-02-23 11:08:13.828610,event-40,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-23T11:08:13.828610', 'eventSource': 's3.amazonaws.com', 'eventName': 'DeleteBucket', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {'bucketName': 'compliant-bucket-4'}, 'responseElements': {'status': 'failed', 'reason': 'Bucket contains data'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': None}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': None}",True,0,11,6,23,9,5,3,3.53053354888364,15.909466451116362,9.01514880382903,5.461029711010941,0,11.6,1.816590212458502,0,40.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Critical event detected: DeleteBucket (Scaling Factor: 1.00)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
AuthorizeSecurityGroupIngress,Charlie,172.16.0.2,2025-02-22 14:22:13.828610,event-71,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-22T14:22:13.828610', 'eventSource': 's3.amazonaws.com', 'eventName': 'AuthorizeSecurityGroupIngress', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-cli/2.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'SecurityGroupId': 'sg-00128d83f92e72451'}}","{'UserName': 'Charlie', 'SecurityGroupId': 'sg-00128d83f92e72451'}",False,0,14,5,22,4,3,1,3.53053354888364,15.909466451116362,8.395857737209086,5.461029711010941,0,11.2,4.381780460041331,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
DetachVolume,Charlie,192.168.1.2,2025-02-22 12:54:13.828610,event-78,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-22T12:54:13.828610', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.2', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Charlie', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,12,5,22,5,2,3,3.53053354888364,15.909466451116362,8.395857737209086,3.8717327858722754,0,7.6,2.8809720581775857,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
RevokeSecurityGroupIngress,Alice,192.168.1.2,2025-02-23 02:13:13.828610,event-84,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-23T02:13:13.828610', 'eventSource': 's3.amazonaws.com', 'eventName': 'RevokeSecurityGroupIngress', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.2', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'SecurityGroupId': 'sg-00128d83f92e72451'}}","{'UserName': 'Alice', 'SecurityGroupId': 'sg-00128d83f92e72451'}",False,0,2,6,23,4,2,3,3.53053354888364,15.909466451116362,9.01514880382903,3.8717327858722754,0,9.4,3.130495168499707,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
StartInstances,Alice,172.16.0.2,2025-02-23 01:42:13.828610,event-86,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-23T01:42:13.828610', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'StartInstances', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-cli/2.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}}","{'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}",False,0,1,6,23,12,8,4,3.53053354888364,15.909466451116362,9.01514880382903,5.461029711010941,1,9.6,3.2863353450309982,0,30.8,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 1 (Previous logins: 0)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
StartInstances,Alice,192.168.1.2,2025-02-22 23:25:13.828610,event-88,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-22T23:25:13.828610', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'StartInstances', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.2', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}}","{'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}",False,0,23,5,22,12,8,1,3.53053354888364,15.909466451116362,9.01514880382903,3.8717327858722754,1,10.4,3.847076812334271,0,30.8,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 23 (Previous logins: 0)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
