EventName,Username,SourceIPAddress,EventTime,EventID,CloudTrailEvent,Resources,UnauthorizedCall,FailedLoginAttempts,Hour,DayOfWeek,DayOfMonth,EventFrequency,UserEventFrequency,IPEventFrequency,LowerThreshold,UpperThreshold,UserThreshold,IPThreshold,UnusualHour,RollingMean,RollingStd,AnomalousEvent,RiskScore,RiskReasons,ComplianceReasons,ComplianceCheck
StopInstances,Charlie,192.168.1.1,2025-02-24 16:34:41.131552,event-8,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-24T16:34:41.131552', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'StopInstances', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EC2InstanceId': 'i-042032fee5e9bbe70'}}","{'UserName': 'Charlie', 'EC2InstanceId': 'i-042032fee5e9bbe70'}",True,0,16,0,24,12,6,1,4.660758326398411,13.499241673601588,10.608089773497765,6.3606722016672235,0,9.4,2.302172886644268,0,40.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Track and report incidents to regulatory bodies within predefined timeframes; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Critical event detected: StopInstances (Scaling Factor: 1.00)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Track and report incidents to regulatory bodies within predefined timeframes; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
PutObject,Charlie,192.168.1.1,2025-02-24 23:04:41.131552,event-17,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-24T23:04:41.131552', 'eventSource': 's3.amazonaws.com', 'eventName': 'PutObject', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {'bucketName': 'compliant-bucket-4', 'objectKey': 'data/39.csv', 'objectSize': 6366}, 'responseElements': {'status': 'success', 'objectKey': 'data/39.csv'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/39.csv'}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/39.csv'}",False,0,23,0,24,11,10,4,4.660758326398411,13.499241673601588,10.608089773497765,6.3606722016672235,1,9.6,1.5165750888103104,0,30.6,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 23 (Previous logins: 0)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
AttachVolume,Alice,192.168.1.2,2025-02-25 00:00:41.131552,event-37,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-25T00:00:41.131552', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'AttachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.2', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EBSVolumeId': 'vol-51084859'}}","{'UserName': 'Alice', 'EBSVolumeId': 'vol-51084859'}",False,0,0,1,25,3,2,2,4.660758326398411,13.499241673601588,7.409547010920905,3.5742486967630396,0,8.4,3.507135583350036,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
DescribeInstances,Alice,192.168.1.1,2025-02-24 14:53:41.131552,event-42,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-24T14:53:41.131552', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DescribeInstances', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}}","{'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}",False,0,14,0,24,8,5,1,4.660758326398411,13.499241673601588,7.409547010920905,6.3606722016672235,0,8.4,0.894427190999913,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
AttachVolume,Charlie,172.16.0.2,2025-02-24 23:46:41.131552,event-46,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-24T23:46:41.131552', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'AttachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EBSVolumeId': 'vol-93189727'}}","{'UserName': 'Charlie', 'EBSVolumeId': 'vol-93189727'}",False,0,23,0,24,3,1,1,4.660758326398411,13.499241673601588,10.608089773497765,3.452164484273097,1,7.0,2.6457513110645894,0,30.6,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 23 (Previous logins: 0)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
DeleteBucket,Charlie,192.168.1.1,2025-02-24 15:15:41.131552,event-56,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-24T15:15:41.131552', 'eventSource': 's3.amazonaws.com', 'eventName': 'DeleteBucket', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {'bucketName': 'compliant-bucket-4'}, 'responseElements': {'status': 'failed', 'reason': 'Bucket contains data'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': None}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': None}",True,0,15,0,24,10,7,1,4.660758326398411,13.499241673601588,10.608089773497765,6.3606722016672235,0,9.0,2.3452078799117135,0,40.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Critical event detected: DeleteBucket (Scaling Factor: 1.00)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
RevokeSecurityGroupIngress,Alice,192.168.1.1,2025-02-25 03:15:41.131552,event-59,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-25T03:15:41.131552', 'eventSource': 's3.amazonaws.com', 'eventName': 'RevokeSecurityGroupIngress', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-java/1.11.842', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'SecurityGroupId': 'sg-00128d83f92e72451'}}","{'UserName': 'Alice', 'SecurityGroupId': 'sg-00128d83f92e72451'}",False,0,3,1,25,11,3,5,4.660758326398411,13.499241673601588,7.409547010920905,6.3606722016672235,0,8.8,2.1679483388678786,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
DescribeInstances,Alice,172.16.0.2,2025-02-25 08:10:41.131552,event-69,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-25T08:10:41.131552', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DescribeInstances', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}}","{'UserName': 'Alice', 'EC2InstanceId': 'i-042032fee5e9bbe70'}",False,0,8,1,25,8,5,1,4.660758326398411,13.499241673601588,7.409547010920905,3.452164484273097,0,8.6,1.341640786499872,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
AuthorizeSecurityGroupIngress,Charlie,192.168.1.1,2025-02-25 05:54:41.131552,event-82,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-25T05:54:41.131552', 'eventSource': 's3.amazonaws.com', 'eventName': 'AuthorizeSecurityGroupIngress', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'SecurityGroupId': 'sg-00128d83f92e72451'}}","{'UserName': 'Charlie', 'SecurityGroupId': 'sg-00128d83f92e72451'}",False,0,5,1,25,8,5,1,4.660758326398411,13.499241673601588,10.608089773497765,6.3606722016672235,0,7.0,1.0000000000000004,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
PutObject,Charlie,192.168.1.1,2025-02-25 08:16:41.131552,event-85,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-25T08:16:41.131552', 'eventSource': 's3.amazonaws.com', 'eventName': 'PutObject', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {'bucketName': 'compliant-bucket-4', 'objectKey': 'data/76.csv', 'objectSize': 4473}, 'responseElements': {'status': 'success', 'objectKey': 'data/76.csv'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/76.csv'}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/76.csv'}",False,0,8,1,25,11,10,4,4.660758326398411,13.499241673601588,10.608089773497765,6.3606722016672235,0,8.8,2.04939015319192,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant
