EventName,Username,SourceIPAddress,EventTime,EventID,CloudTrailEvent,Resources,UnauthorizedCall,FailedLoginAttempts,Hour,DayOfWeek,DayOfMonth,EventFrequency,UserEventFrequency,IPEventFrequency,LowerThreshold,UpperThreshold,UserThreshold,IPThreshold,UnusualHour,RollingMean,RollingStd,AnomalousEvent,RiskScore,RiskReasons,ComplianceReasons,ComplianceCheck,Anomaly_Label
DetachVolume,Alice,192.168.1.1,2025-02-19 13:12:15.809791,event-6,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-19T13:12:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.1', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,13,2,19,15,5,1,3.412025055074267,14.867974944925734,7.376140397024634,3.4333313579064564,0,9.8,3.03315017762062,0,33.13346550597688,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual frequency for DetachVolume (Severity: 1x)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
StopInstances,Charlie,10.0.0.1,2025-02-20 10:14:15.809791,event-7,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-20T10:14:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'StopInstances', 'awsRegion': 'us-east-1', 'sourceIPAddress': '10.0.0.1', 'userAgent': 'aws-console', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EC2InstanceId': 'i-042032fee5e9bbe70'}}","{'UserName': 'Charlie', 'EC2InstanceId': 'i-042032fee5e9bbe70'}",True,0,10,3,20,7,4,1,3.412025055074267,14.867974944925734,11.4861618409339,5.5021729686848975,0,9.6,3.209361307176242,0,40.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Track and report incidents to regulatory bodies within predefined timeframes; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Critical event detected: StopInstances (Scaling Factor: 1.00)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Track and report incidents to regulatory bodies within predefined timeframes; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
DetachVolume,Alice,203.0.113.5,2025-02-20 11:52:15.809791,event-12,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-20T11:52:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '203.0.113.5', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,11,3,20,15,5,3,3.412025055074267,14.867974944925734,7.376140397024634,3.452164484273097,0,8.6,3.6469165057620936,0,33.13346550597688,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual frequency for DetachVolume (Severity: 1x)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
DetachVolume,Alice,172.16.0.2,2025-02-20 06:31:15.809791,event-26,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-20T06:31:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '172.16.0.2', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,6,3,20,15,5,3,3.412025055074267,14.867974944925734,7.376140397024634,4.037874796842601,0,9.6,3.1304951684997055,0,33.13346550597688,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual frequency for DetachVolume (Severity: 1x)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
GetObject,Alice,192.168.1.2,2025-02-19 15:53:15.809791,event-35,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-19T15:53:15.809791', 'eventSource': 's3.amazonaws.com', 'eventName': 'GetObject', 'awsRegion': 'us-east-1', 'sourceIPAddress': '192.168.1.2', 'userAgent': 'aws-cli/2.0', 'requestParameters': {'bucketName': 'compliant-bucket-4', 'objectKey': 'data/57.csv'}, 'responseElements': {'status': 'success', 'objectKey': 'data/57.csv'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/57.csv'}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/57.csv'}",False,0,15,2,19,10,2,4,3.412025055074267,14.867974944925734,7.376140397024634,4.5928403160389735,0,9.2,1.3038404810405286,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
RevokeSecurityGroupIngress,Charlie,203.0.113.5,2025-02-20 10:48:15.809791,event-42,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-20T10:48:15.809791', 'eventSource': 's3.amazonaws.com', 'eventName': 'RevokeSecurityGroupIngress', 'awsRegion': 'us-east-1', 'sourceIPAddress': '203.0.113.5', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'SecurityGroupId': 'sg-00128d83f92e72451'}}","{'UserName': 'Charlie', 'SecurityGroupId': 'sg-00128d83f92e72451'}",False,0,10,3,20,4,1,2,3.412025055074267,14.867974944925734,11.4861618409339,3.452164484273097,0,7.8,2.683281572999745,0,30.0,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
DetachVolume,Charlie,10.0.0.1,2025-02-20 02:19:15.809791,event-51,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-20T02:19:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '10.0.0.1', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Charlie', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,2,3,20,15,10,5,3.412025055074267,14.867974944925734,11.4861618409339,5.5021729686848975,1,9.8,3.1144823004794877,0,33.933465505976876,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 2 (Previous logins: 0); Unusual frequency for DetachVolume (Severity: 1x)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
GetObject,Alice,10.0.0.1,2025-02-19 22:13:15.809791,event-63,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-19T22:13:15.809791', 'eventSource': 's3.amazonaws.com', 'eventName': 'GetObject', 'awsRegion': 'us-east-1', 'sourceIPAddress': '10.0.0.1', 'userAgent': 'aws-sdk-python/1.14.0', 'requestParameters': {'bucketName': 'compliant-bucket-4', 'objectKey': 'data/73.csv'}, 'responseElements': {'status': 'success', 'objectKey': 'data/73.csv'}, 'resources': {'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/73.csv'}}","{'S3BucketName': 'compliant-bucket-4', 'ObjectKey': 'data/73.csv'}",False,0,22,2,19,10,2,3,3.412025055074267,14.867974944925734,7.376140397024634,5.5021729686848975,1,8.8,1.0954451150103295,0,30.8,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual access time: 22 (Previous logins: 0)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
DetachVolume,Alice,10.0.0.1,2025-02-20 09:02:15.809791,event-67,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Alice'}, 'eventTime': '2025-02-20T09:02:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '10.0.0.1', 'userAgent': 'aws-console', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Alice', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,9,3,20,15,5,5,3.412025055074267,14.867974944925734,7.376140397024634,5.5021729686848975,0,12.8,3.033150177620624,0,33.13346550597688,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual frequency for DetachVolume (Severity: 1x)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
DetachVolume,Charlie,203.0.113.5,2025-02-19 23:07:15.809791,event-96,"{'eventVersion': '1.08', 'userIdentity': {'type': 'IAMUser', 'userName': 'Charlie'}, 'eventTime': '2025-02-19T23:07:15.809791', 'eventSource': 'ec2.amazonaws.com', 'eventName': 'DetachVolume', 'awsRegion': 'us-east-1', 'sourceIPAddress': '203.0.113.5', 'userAgent': 'aws-sdk-go/1.34.0', 'requestParameters': {}, 'responseElements': {}, 'resources': {'UserName': 'Charlie', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}}","{'UserName': 'Charlie', 'EBSVolumeId': 'vol-068b4fbef2fd13f79'}",False,0,23,2,19,15,10,3,3.412025055074267,14.867974944925734,11.4861618409339,3.452164484273097,0,9.2,4.08656334834051,0,33.13346550597688,"Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.; Unusual frequency for DetachVolume (Severity: 1x)","Ensure all data is encrypted at rest and in transit, using strong encryption standards.; Implement robust network security measures, including firewalls, intrusion detection systems (IDS), and intrusion prevention systems (IPS).; Establish business continuity and disaster recovery plans, ensuring regular testing and compliance with recovery time objectives.; Implement continuous monitoring and detection of cybersecurity threats.",Non-compliant,1
